customer_id,region,plan_type,contract_type,internet_service,tenure_months,monthly_charges,total_charges,auto_pay,support_tickets,partner,dependents,satisfaction_score,last_interaction_days,is_churn
20966,North,Premium,Annual,DSL,6,329.51,2112.96,No,0,No,No,2,73,0
20967,East,Standard,Monthly,DSL,48,246.23,11133.81,No,2,Yes,Yes,5,61,0
20968,North,Standard,Annual,Fiber,41,315.52,14030.98,No,1,Yes,No,4,19,0
20969,East,Premium,Monthly,Fiber,60,321.92,20469.81,No,1,Yes,Yes,4,13,0
20970,North,Premium,Monthly,Fiber,45,342.76,14456.16,Yes,1,Yes,No,4,21,1
20971,South,Premium,Monthly,Fiber,31,319.43,9045.17,No,0,Yes,No,3,21,1
20972,North,Basic,Monthly,Fiber,21,272.16,5525.72,Yes,1,No,No,1,6,0
20973,South,Basic,Monthly,Fiber,60,279.72,16669.47,Yes,0,No,No,4,11,0
20974,North,Standard,Quarterly,DSL,11,222.76,2430.36,No,1,Yes,Yes,5,18,1
20975,North,Standard,Monthly,DSL,16,214.4,3462.01,Yes,0,No,No,2,64,1
20976,East,Standard,Monthly,Fiber,14,302.36,3979.21,Yes,1,Yes,No,3,37,0
20977,South,Standard,Monthly,DSL,25,255.5,6389.5,Yes,1,No,Yes,3,27,0
20978,West,Standard,Monthly,DSL,14,274.28,3866.75,No,0,Yes,No,3,83,0
20979,West,Basic,Monthly,Fiber,38,273.97,10935.95,Yes,1,No,Yes,4,20,0
20980,North,Standard,Quarterly,Fiber,18,314.83,6110.95,Yes,1,Yes,No,5,38,0
20981,South,Basic,Monthly,None,14,198.52,2525.51,No,1,Yes,Yes,4,24,1
20982,West,Basic,Annual,Fiber,24,294.72,7722.18,No,0,No,Yes,5,5,0
20983,North,Basic,Annual,Fiber,51,297.62,16615.38,Yes,1,Yes,No,4,36,0
20984,South,Basic,Quarterly,DSL,8,222.27,1721.8,Yes,0,Yes,No,3,34,0
20985,North,Basic,Annual,Fiber,45,254.66,12369.83,No,1,Yes,No,4,6,0
20986,East,Basic,Monthly,DSL,25,221.69,5891.23,Yes,4,Yes,No,4,39,0
20987,East,Standard,Monthly,Fiber,34,317.4,11306.28,No,0,No,No,3,40,0
20988,West,Standard,Monthly,DSL,45,282.95,11602.74,Yes,1,No,No,3,13,0
20989,East,Standard,Monthly,Fiber,44,258.25,12138.15,Yes,1,Yes,No,4,28,0
20990,East,Standard,Quarterly,DSL,28,299.55,9034.13,Yes,3,No,No,3,14,0
20991,North,Basic,Monthly,DSL,24,222.13,5123.45,Yes,0,No,Yes,4,31,0
20992,North,Standard,Monthly,Fiber,18,296.49,5443.52,No,0,No,Yes,3,53,0
20993,South,Premium,Quarterly,Fiber,57,328.62,20106.56,No,1,No,No,2,50,0
20994,North,Basic,Quarterly,Fiber,34,290.11,10202.09,Yes,1,Yes,No,4,6,0
20995,East,Basic,Monthly,Fiber,42,276.06,12006.6,Yes,0,No,No,4,69,1
20996,East,Basic,Monthly,Fiber,3,260.49,745.41,No,1,Yes,No,3,1,0
20997,South,Basic,Monthly,Fiber,12,300.15,3318.58,Yes,0,No,No,3,9,0
20998,South,Standard,Monthly,Fiber,36,290.94,9786.14,Yes,1,No,No,4,48,0
20999,South,Premium,Monthly,Fiber,5,306.64,1459.93,No,1,No,Yes,4,10,1
21000,North,Basic,Quarterly,DSL,19,228.36,3907.02,No,1,No,Yes,4,56,0
21001,West,Premium,Monthly,DSL,12,260.81,3435.55,Yes,1,Yes,No,4,48,0
21002,West,Basic,Monthly,DSL,27,206.05,5257.56,Yes,0,Yes,No,2,48,0
21003,South,Basic,Monthly,Fiber,17,285.4,5263.68,No,2,No,Yes,1,63,0
21004,East,Basic,Annual,Fiber,43,255.88,9961.12,No,1,Yes,Yes,4,51,0
21005,North,Standard,Monthly,Fiber,28,281.12,7428.71,Yes,3,No,No,3,67,0
21006,South,Basic,Annual,Fiber,40,280.95,10972.56,Yes,1,No,No,2,83,0
21007,West,Premium,Monthly,Fiber,22,343.37,7296.33,Yes,0,No,No,3,62,1
21008,North,Basic,Monthly,None,10,222.3,2173.11,No,2,No,No,4,83,0
21009,South,Standard,Monthly,DSL,41,241.21,9080.51,No,1,No,No,4,29,0
21010,North,Premium,Monthly,DSL,6,284.87,1741.3,Yes,1,Yes,No,4,63,1
21011,North,Standard,Monthly,DSL,17,234.72,4243.89,Yes,2,No,Yes,3,8,0
21012,North,Premium,Annual,DSL,12,303.31,3617.5,No,1,No,No,4,7,0
21013,East,Basic,Monthly,Fiber,6,257.36,1697.1,No,1,Yes,No,3,6,0
21014,South,Basic,Monthly,Fiber,43,273.59,12211.78,Yes,2,No,No,3,67,0
21015,North,Basic,Monthly,Fiber,22,316.84,6420.32,Yes,0,Yes,Yes,4,77,0
21016,North,Basic,Monthly,Fiber,50,232.38,11595.56,Yes,0,Yes,Yes,4,30,0
21017,East,Basic,Monthly,None,16,240.44,3941.07,Yes,2,Yes,No,4,77,0
21018,South,Standard,Monthly,Fiber,4,296.15,1174.24,Yes,2,No,No,4,45,1
21019,South,Standard,Monthly,Fiber,25,287.55,6574.14,No,0,No,Yes,4,53,1
21020,West,Basic,Quarterly,Fiber,33,269.53,9215.69,Yes,2,Yes,No,4,29,0
21021,North,Basic,Quarterly,Fiber,57,285.99,15408.39,Yes,1,Yes,No,5,27,0
21022,North,Basic,Monthly,DSL,1,233.2,250.56,Yes,1,Yes,No,1,57,1
21023,West,Standard,Monthly,Fiber,15,289.46,3936.53,Yes,0,No,No,3,70,0
21024,West,Premium,Monthly,DSL,17,271.85,4873.11,Yes,0,No,No,5,83,0
21025,West,Basic,Monthly,DSL,43,258.98,11916.14,No,1,Yes,No,3,80,0
21026,East,Basic,Annual,DSL,58,233.41,12935.76,No,6,No,No,5,32,0
21027,North,Basic,Monthly,DSL,19,205.25,3766.98,Yes,0,Yes,No,2,78,1
21028,West,Standard,Annual,DSL,54,271.74,14414.34,No,1,Yes,Yes,4,5,0
21029,South,Basic,Monthly,DSL,50,253.75,12632.12,No,2,No,No,3,72,0
21030,West,Standard,Annual,DSL,19,242.59,5034.45,Yes,1,No,No,3,28,0
21031,North,Premium,Quarterly,Fiber,20,332.71,6385.53,Yes,2,No,No,4,16,0
21032,North,Basic,Monthly,Fiber,1,303.34,299.41,No,0,Yes,Yes,3,63,1
21033,West,Premium,Monthly,DSL,23,256.21,6287.86,Yes,1,Yes,No,2,74,0
21034,South,Standard,Quarterly,Fiber,16,273.74,4066.88,Yes,2,Yes,No,5,41,0
21035,South,Standard,Monthly,None,24,242.9,5995.12,No,0,No,Yes,4,5,1
21036,North,Premium,Quarterly,Fiber,20,313.48,5651.4,No,3,No,No,4,72,0
21037,West,Basic,Monthly,DSL,15,238.66,3583.41,Yes,1,No,Yes,3,42,0
21038,East,Standard,Monthly,DSL,58,256.23,15264.17,Yes,0,Yes,No,2,36,0
21039,South,Premium,Quarterly,Fiber,24,332.32,8277.38,No,1,Yes,No,5,5,0
21040,East,Basic,Monthly,Fiber,58,260.11,14028.18,Yes,1,Yes,No,4,23,0
21041,South,Premium,Quarterly,DSL,37,311.16,11820.76,Yes,1,No,No,5,48,0
21042,West,Standard,Quarterly,DSL,41,248.28,10720.64,No,2,No,Yes,4,86,0
21043,North,Standard,Quarterly,Fiber,33,309.07,10959.4,No,1,No,No,5,74,0
21044,South,Basic,Monthly,DSL,32,226.9,7711.88,Yes,1,Yes,No,4,3,0
21045,West,Basic,Monthly,None,58,212.07,11635.26,No,0,Yes,No,4,22,0
21046,West,Basic,Monthly,Fiber,56,276.35,14059.92,Yes,1,No,No,3,15,0
21047,West,Standard,Monthly,None,31,201.21,6155.89,No,2,No,Yes,3,44,1
21048,South,Standard,Monthly,DSL,15,218.91,3335.7,Yes,2,Yes,No,3,89,0
21049,East,Standard,Monthly,Fiber,1,241.56,234.1,Yes,0,No,No,4,32,0
21050,North,Standard,Annual,DSL,49,246.34,12552.09,No,0,No,Yes,2,27,0
21051,East,Basic,Monthly,Fiber,12,302.1,3905.61,Yes,0,Yes,No,3,38,0
21052,North,Standard,Quarterly,DSL,35,267.96,9863.29,Yes,3,No,No,3,26,0
21053,North,Standard,Quarterly,Fiber,37,292.1,10398.86,No,0,Yes,Yes,4,2,0
21054,South,Standard,Quarterly,DSL,48,253.87,11060.86,Yes,0,No,No,3,7,0
21055,East,Standard,Monthly,DSL,30,244.07,7305.26,No,0,No,Yes,4,73,0
21056,North,Basic,Monthly,DSL,26,257.48,6955.22,No,1,No,No,2,26,1
21057,South,Premium,Quarterly,Fiber,11,332.31,3370.47,Yes,0,Yes,No,5,47,0
21058,North,Standard,Monthly,DSL,60,238.85,14316.18,Yes,1,Yes,No,5,74,0
21059,East,Basic,Monthly,Fiber,32,312.39,9059.51,No,0,Yes,No,5,65,0
21060,West,Standard,Monthly,Fiber,2,287.03,591.5,Yes,1,Yes,No,4,41,1
21061,South,Standard,Annual,DSL,10,248.07,2522.95,Yes,1,No,No,2,35,0
21062,South,Premium,Quarterly,Fiber,60,341.94,22129.74,Yes,0,No,No,3,41,0
21063,West,Standard,Quarterly,DSL,46,247.88,12242.78,Yes,1,No,Yes,4,62,0
21064,North,Standard,Monthly,Fiber,22,333.64,6791.95,Yes,2,No,No,5,8,0
21065,East,Basic,Quarterly,DSL,9,226.14,2116.82,Yes,0,No,No,4,20,0
21066,West,Basic,Monthly,Fiber,54,265.1,14407.01,No,2,Yes,No,4,10,0
21067,South,Basic,Annual,Fiber,55,276.17,14703.05,Yes,1,No,No,3,60,0
21068,North,Standard,Monthly,Fiber,57,277.91,15897.92,No,0,Yes,No,4,46,0
21069,South,Standard,Quarterly,DSL,59,259.33,15034.26,Yes,0,Yes,Yes,3,67,0
21070,South,Basic,Monthly,Fiber,30,268.06,8176.27,Yes,1,Yes,No,4,27,0
21071,North,Basic,Monthly,None,53,205.51,11764.63,No,1,No,No,5,54,0
21072,East,Basic,Monthly,Fiber,25,300.03,7684.85,No,0,Yes,No,3,73,0
21073,North,Standard,Monthly,Fiber,21,257.47,5635.0,Yes,1,Yes,No,3,59,0
21074,North,Basic,Monthly,DSL,18,236.03,4589.33,Yes,1,No,No,3,4,0
21075,West,Standard,Annual,DSL,20,263.92,5032.22,No,0,No,No,4,64,0
21076,North,Basic,Monthly,None,51,225.58,12639.09,No,0,Yes,No,3,23,0
21077,West,Premium,Quarterly,Fiber,40,326.76,12174.17,No,1,No,No,4,36,0
21078,East,Standard,Annual,Fiber,16,301.29,5257.3,Yes,1,No,No,2,70,0
21079,North,Basic,Monthly,Fiber,49,259.61,13970.26,No,1,No,Yes,2,62,0
21080,West,Basic,Annual,None,39,240.72,9955.46,Yes,0,No,Yes,2,66,0
21081,South,Standard,Monthly,Fiber,35,279.57,8855.15,Yes,1,Yes,Yes,4,20,0
21082,North,Basic,Monthly,DSL,29,221.1,5856.62,Yes,0,Yes,Yes,4,3,0
21083,North,Basic,Monthly,Fiber,46,231.0,11496.9,Yes,1,No,No,5,19,0
21084,South,Standard,Monthly,Fiber,56,292.52,17125.05,Yes,0,Yes,Yes,3,33,0
21085,East,Basic,Quarterly,Fiber,30,270.09,8864.41,No,2,Yes,No,3,87,0
21086,South,Basic,Quarterly,None,52,180.23,9154.72,Yes,0,Yes,No,4,44,0
21087,East,Standard,Quarterly,Fiber,55,303.36,15286.69,No,3,Yes,No,4,17,0
21088,West,Standard,Monthly,Fiber,53,308.04,17295.5,Yes,0,No,Yes,4,46,0
21089,South,Basic,Annual,Fiber,48,297.2,14666.85,No,2,No,No,3,26,0
21090,West,Basic,Monthly,None,3,170.57,531.17,Yes,2,No,No,3,61,0
21091,West,Basic,Annual,Fiber,55,254.91,12932.59,Yes,1,No,No,4,70,0
21092,West,Basic,Annual,DSL,32,240.89,6947.65,Yes,3,Yes,Yes,3,79,0
21093,North,Basic,Monthly,DSL,58,211.17,12079.27,Yes,1,Yes,No,3,87,0
21094,South,Basic,Quarterly,DSL,14,234.02,3188.52,No,1,No,No,5,64,1
21095,South,Basic,Monthly,None,26,202.97,4775.13,No,2,No,No,3,77,1
21096,West,Basic,Monthly,Fiber,5,276.91,1397.3,Yes,2,Yes,No,4,14,0
21097,North,Basic,Quarterly,Fiber,28,272.66,7657.71,Yes,1,Yes,Yes,5,19,0
21098,South,Premium,Monthly,Fiber,8,324.44,2463.23,Yes,1,No,No,4,22,0
21099,South,Basic,Monthly,DSL,45,216.79,9485.06,Yes,0,No,No,4,76,0
21100,West,Standard,Monthly,Fiber,48,301.52,15803.84,Yes,0,No,Yes,4,65,0
21101,West,Premium,Annual,Fiber,33,313.12,9653.51,Yes,2,No,No,4,73,0
21102,South,Basic,Monthly,Fiber,36,287.67,9836.65,Yes,0,No,Yes,3,79,0
21103,West,Standard,Annual,DSL,60,262.75,15832.25,Yes,2,Yes,No,5,21,0
21104,South,Premium,Monthly,DSL,13,268.79,3165.78,No,0,No,No,1,26,0
21105,East,Premium,Quarterly,Fiber,20,328.09,6767.63,No,0,Yes,Yes,5,58,0
21106,North,Basic,Monthly,Fiber,18,243.21,4311.2,No,5,No,No,4,84,0
21107,North,Basic,Annual,Fiber,51,262.79,12325.16,Yes,0,Yes,No,4,52,0
21108,South,Premium,Monthly,None,50,232.54,12776.75,Yes,1,No,Yes,3,49,0
21109,West,Standard,Monthly,DSL,20,269.25,5738.43,No,0,No,No,4,81,0
21110,South,Premium,Monthly,DSL,43,289.25,11390.35,No,2,No,Yes,4,27,0
21111,North,Standard,Quarterly,DSL,33,251.48,8687.15,Yes,1,No,No,3,23,0
21112,South,Standard,Monthly,None,21,232.62,4503.03,No,0,Yes,Yes,2,60,0
21113,North,Basic,Annual,Fiber,46,263.5,11212.99,No,0,Yes,No,3,59,0
21114,South,Basic,Annual,Fiber,24,295.87,7220.14,Yes,2,No,No,3,49,0
21115,South,Standard,Monthly,Fiber,28,309.16,9116.93,No,2,Yes,No,4,18,0
21116,East,Premium,Monthly,DSL,5,262.92,1187.69,Yes,2,No,No,3,26,0
21117,West,Basic,Annual,Fiber,30,296.52,8218.31,No,0,Yes,Yes,3,67,0
21118,East,Premium,Quarterly,Fiber,43,326.36,15054.47,Yes,0,Yes,No,4,86,0
21119,North,Standard,Monthly,Fiber,53,289.15,14867.5,Yes,0,Yes,Yes,2,74,1
21120,South,Standard,Quarterly,Fiber,24,298.33,6593.29,No,1,Yes,No,4,0,0
21121,South,Standard,Monthly,DSL,39,235.69,8879.19,Yes,2,Yes,Yes,3,66,0
21122,West,Premium,Monthly,None,14,239.35,3304.54,Yes,2,No,No,5,47,1
21123,West,Basic,Quarterly,None,36,179.47,7009.04,Yes,0,Yes,Yes,2,89,0
21124,North,Standard,Monthly,DSL,36,244.65,9079.89,Yes,1,No,Yes,4,25,1
21125,North,Basic,Quarterly,Fiber,26,228.77,5494.12,No,1,Yes,No,5,84,1
21126,South,Standard,Annual,Fiber,55,291.13,14815.15,No,0,Yes,No,3,80,0
21127,North,Standard,Quarterly,DSL,13,261.06,3546.96,Yes,0,No,Yes,3,22,0
21128,East,Standard,Monthly,Fiber,40,301.36,12760.26,Yes,0,Yes,No,3,79,0
21129,West,Premium,Quarterly,Fiber,21,341.39,7785.43,No,1,Yes,Yes,4,77,0
21130,North,Premium,Quarterly,Fiber,26,349.96,9531.82,Yes,0,Yes,No,5,9,0
21131,North,Standard,Monthly,Fiber,34,296.96,10534.37,Yes,2,No,No,5,71,0
21132,West,Standard,Monthly,DSL,40,257.93,9350.9,Yes,0,Yes,No,2,73,1
21133,West,Basic,Monthly,Fiber,14,256.91,3408.87,No,2,No,No,2,83,1
21134,West,Basic,Monthly,Fiber,21,299.75,6486.75,Yes,1,Yes,No,2,56,0
21135,East,Standard,Monthly,Fiber,43,321.15,13967.48,No,2,Yes,Yes,4,48,0
21136,South,Basic,Monthly,Fiber,59,294.49,16293.13,Yes,1,No,Yes,5,25,0
21137,North,Basic,Monthly,Fiber,49,282.15,12483.37,No,3,Yes,No,4,61,0
21138,South,Basic,Monthly,DSL,47,238.98,10724.9,Yes,2,No,Yes,3,76,1
21139,North,Basic,Monthly,Fiber,50,287.62,13616.17,Yes,2,Yes,No,4,14,0
21140,South,Premium,Monthly,None,19,254.01,5019.68,No,2,No,Yes,5,31,0
21141,South,Basic,Quarterly,DSL,12,219.66,2741.34,Yes,2,Yes,No,3,18,0
21142,East,Premium,Quarterly,DSL,36,268.69,9775.94,Yes,1,Yes,Yes,4,53,0
21143,West,Standard,Monthly,DSL,58,251.93,14500.95,Yes,0,No,No,4,88,0
21144,North,Basic,Monthly,Fiber,30,274.46,8680.48,Yes,3,Yes,No,4,87,0
21145,East,Basic,Monthly,Fiber,44,300.38,12570.09,Yes,1,No,No,1,12,0
21146,East,Basic,Annual,None,33,199.03,6708.08,Yes,2,No,No,2,75,0
21147,West,Premium,Quarterly,Fiber,44,334.94,15542.31,Yes,0,No,No,4,19,0
21148,West,Standard,Monthly,DSL,23,223.92,5154.62,Yes,0,No,No,2,17,0
21149,South,Basic,Annual,Fiber,41,288.08,12266.03,Yes,2,No,No,3,51,0
21150,North,Basic,Monthly,Fiber,13,272.05,3608.27,No,0,Yes,Yes,3,55,0
21151,North,Premium,Quarterly,None,28,256.13,7125.98,Yes,0,Yes,No,5,31,0
21152,East,Basic,Quarterly,DSL,28,226.53,5740.04,Yes,1,Yes,No,5,88,0
21153,West,Basic,Monthly,DSL,19,206.24,3862.2,Yes,0,Yes,Yes,3,75,0
21154,West,Standard,Monthly,Fiber,37,295.4,11415.74,No,1,Yes,No,2,17,0
21155,South,Standard,Annual,Fiber,31,269.35,8006.42,No,0,No,No,3,48,0
21156,South,Basic,Quarterly,Fiber,50,281.33,14343.01,Yes,1,No,Yes,4,25,0
21157,East,Basic,Monthly,DSL,42,235.26,10769.0,Yes,2,No,No,5,36,0
21158,South,Premium,Monthly,Fiber,39,296.88,10710.73,Yes,0,No,No,3,0,0
21159,North,Basic,Quarterly,Fiber,17,290.83,5018.37,Yes,4,No,No,4,83,0
21160,West,Basic,Monthly,Fiber,28,272.2,7287.15,Yes,2,No,No,4,8,0
21161,North,Standard,Monthly,Fiber,4,318.59,1254.06,Yes,1,Yes,No,4,58,0
21162,North,Premium,Annual,DSL,6,290.92,1779.65,Yes,1,No,Yes,3,81,0
21163,North,Basic,Monthly,Fiber,60,305.03,17360.69,No,1,No,No,5,59,0
21164,North,Basic,Monthly,DSL,19,226.95,4501.9,Yes,0,No,Yes,3,24,0
21165,South,Basic,Quarterly,Fiber,58,262.39,13760.31,Yes,4,No,Yes,5,1,0
21166,North,Standard,Monthly,Fiber,23,281.0,6955.61,Yes,5,Yes,Yes,4,6,1
21167,North,Basic,Monthly,DSL,40,217.4,9534.49,No,1,No,No,3,79,0
21168,South,Premium,Annual,DSL,60,305.04,16897.35,No,3,Yes,Yes,5,58,0
21169,East,Basic,Annual,Fiber,45,263.82,10806.18,No,0,No,No,4,15,0
21170,East,Standard,Monthly,Fiber,42,308.46,13407.59,Yes,0,No,Yes,3,20,0
21171,West,Basic,Annual,Fiber,6,263.22,1530.22,Yes,2,No,No,5,72,0
21172,South,Standard,Monthly,None,24,242.64,6264.35,Yes,4,Yes,Yes,3,16,0
21173,North,Premium,Annual,DSL,22,283.14,6031.62,Yes,6,Yes,No,5,48,0
21174,South,Standard,Quarterly,Fiber,53,309.76,17983.46,No,3,No,No,4,32,0
21175,North,Standard,Quarterly,DSL,21,231.52,4644.25,No,1,Yes,No,3,34,1
21176,West,Basic,Monthly,DSL,14,230.6,2956.86,Yes,0,Yes,Yes,4,81,0
21177,West,Standard,Monthly,DSL,24,277.83,6091.09,Yes,1,No,No,4,37,0
21178,West,Standard,Monthly,Fiber,25,320.56,8693.93,No,0,Yes,No,2,14,1
21179,West,Basic,Annual,Fiber,17,269.74,4889.92,Yes,1,Yes,No,2,38,0
21180,South,Standard,Annual,None,59,214.35,13125.27,Yes,1,Yes,No,3,44,0
21181,South,Standard,Quarterly,DSL,51,223.1,11735.62,Yes,3,Yes,Yes,4,16,0
21182,East,Premium,Monthly,Fiber,46,346.23,16448.91,No,0,Yes,Yes,4,78,0
21183,East,Standard,Monthly,Fiber,35,287.43,9435.27,Yes,1,Yes,No,2,5,0
21184,West,Premium,Monthly,Fiber,17,348.14,5556.0,Yes,3,No,No,2,46,1
21185,South,Standard,Monthly,DSL,56,269.84,16305.74,Yes,2,Yes,No,4,8,0
21186,South,Basic,Monthly,Fiber,28,309.53,9039.82,No,1,Yes,Yes,4,77,0
21187,South,Standard,Quarterly,DSL,2,220.41,478.13,No,2,Yes,Yes,3,0,0
21188,East,Standard,Monthly,Fiber,34,278.19,10374.21,Yes,0,Yes,Yes,3,24,0
21189,West,Basic,Monthly,DSL,1,230.65,234.21,Yes,1,No,Yes,2,67,0
21190,West,Basic,Monthly,DSL,47,237.42,11379.61,Yes,1,Yes,No,4,38,1
21191,East,Premium,Monthly,Fiber,3,333.61,978.97,No,1,Yes,Yes,4,51,0
21192,North,Basic,Monthly,None,59,199.05,10780.92,Yes,0,No,No,5,13,0
21193,West,Premium,Monthly,Fiber,56,341.96,20249.24,No,3,Yes,Yes,4,46,1
21194,East,Basic,Monthly,Fiber,22,273.91,6009.98,Yes,3,Yes,No,3,63,0
21195,South,Standard,Annual,Fiber,42,285.29,12735.92,No,1,Yes,Yes,5,21,0
21196,West,Basic,Monthly,DSL,4,231.25,939.23,No,1,No,Yes,4,66,0
21197,East,Premium,Monthly,Fiber,15,326.11,4423.29,Yes,2,No,No,3,59,0
21198,East,Standard,Monthly,Fiber,36,303.37,10836.47,Yes,0,Yes,Yes,4,71,0
21199,North,Basic,Monthly,None,39,206.45,8668.53,No,2,Yes,No,5,87,0
21200,West,Standard,Quarterly,Fiber,54,302.23,14733.19,Yes,1,Yes,Yes,4,30,0
21201,West,Standard,Annual,DSL,12,267.22,3317.48,Yes,1,Yes,No,1,88,0
21202,West,Basic,Annual,Fiber,37,265.46,10566.47,Yes,1,Yes,No,5,21,0
21203,North,Standard,Monthly,Fiber,48,293.79,13497.63,No,1,No,No,4,52,0
21204,South,Basic,Monthly,DSL,41,245.31,9940.07,No,1,No,Yes,5,69,1
21205,South,Standard,Quarterly,Fiber,58,309.93,17152.57,Yes,0,Yes,No,3,82,0
21206,North,Basic,Monthly,Fiber,7,279.34,2029.7,No,1,Yes,Yes,4,39,0
21207,North,Premium,Monthly,Fiber,31,351.86,11482.7,Yes,1,Yes,No,3,70,0
21208,South,Standard,Quarterly,Fiber,5,273.3,1456.86,No,1,No,No,5,87,0
21209,East,Premium,Monthly,Fiber,27,327.82,9330.3,No,0,Yes,No,5,71,0
21210,West,Basic,Monthly,None,25,207.55,5488.97,Yes,0,No,No,3,18,0
21211,South,Standard,Quarterly,Fiber,17,327.06,5951.69,No,1,No,Yes,4,65,0
21212,South,Basic,Annual,Fiber,28,293.36,8850.46,Yes,0,Yes,No,3,78,0
21213,East,Basic,Annual,DSL,55,230.94,12498.77,Yes,1,No,No,3,29,1
21214,West,Basic,Monthly,Fiber,27,259.97,7634.8,Yes,1,No,No,3,16,1
21215,West,Basic,Monthly,DSL,53,258.75,13255.0,No,4,No,No,5,23,0
21216,East,Basic,Monthly,DSL,26,214.29,5397.2,No,2,Yes,No,4,41,0
21217,South,Basic,Annual,Fiber,49,301.62,15103.44,Yes,2,No,No,3,4,0
21218,South,Basic,Monthly,None,29,190.41,5873.35,No,0,Yes,Yes,3,14,1
21219,East,Standard,Annual,DSL,60,264.92,17309.05,No,3,Yes,Yes,5,86,0
21220,West,Basic,Quarterly,DSL,27,231.09,6317.81,Yes,2,Yes,Yes,3,52,0
21221,West,Premium,Monthly,DSL,17,266.9,4827.61,Yes,2,No,Yes,3,22,0
21222,South,Basic,Annual,Fiber,38,269.11,10352.51,Yes,2,No,No,3,88,0
21223,East,Premium,Quarterly,DSL,16,272.82,4058.6,No,1,Yes,No,3,27,0
21224,South,Basic,Monthly,DSL,9,241.67,2088.55,Yes,0,Yes,No,5,34,0
21225,South,Standard,Monthly,DSL,32,248.26,7525.34,Yes,1,Yes,Yes,3,79,0
21226,East,Basic,Annual,Fiber,1,277.41,274.28,Yes,0,No,No,4,35,0
21227,West,Standard,Quarterly,DSL,9,256.19,2164.47,No,0,No,No,4,86,0
21228,South,Premium,Monthly,Fiber,50,314.44,16494.26,Yes,2,No,No,2,86,0
21229,West,Standard,Quarterly,DSL,7,241.35,1830.44,Yes,1,No,Yes,5,85,0
21230,East,Standard,Monthly,DSL,44,269.23,11974.47,Yes,1,Yes,No,1,55,1
21231,South,Standard,Monthly,Fiber,37,287.38,9603.47,Yes,2,Yes,Yes,3,70,0
21232,North,Basic,Annual,Fiber,40,273.53,10227.38,Yes,2,No,No,4,40,0
21233,North,Premium,Monthly,Fiber,51,315.62,16673.21,No,1,No,No,4,76,0
21234,West,Premium,Monthly,Fiber,45,321.85,15267.79,No,1,Yes,Yes,3,45,0
21235,North,Standard,Quarterly,Fiber,60,298.7,17889.79,Yes,1,Yes,Yes,4,4,0
21236,West,Premium,Monthly,Fiber,6,364.78,2009.58,Yes,2,No,Yes,3,33,1
21237,East,Premium,Monthly,Fiber,37,311.37,11899.64,No,1,No,No,4,32,0
21238,East,Basic,Annual,Fiber,39,267.75,9695.16,Yes,0,No,No,4,35,0
21239,South,Premium,Quarterly,None,4,252.33,1056.03,Yes,1,No,No,5,12,0
21240,West,Basic,Quarterly,DSL,49,195.31,9494.98,Yes,1,No,No,3,63,0
21241,East,Standard,Annual,Fiber,37,292.38,10897.1,No,0,Yes,Yes,2,33,0
21242,South,Premium,Monthly,Fiber,10,316.13,3307.4,Yes,2,No,No,2,3,0
21243,South,Standard,Annual,Fiber,10,315.86,2902.74,Yes,1,Yes,No,4,79,0
21244,West,Basic,Annual,DSL,49,255.07,11558.36,Yes,1,Yes,Yes,4,38,0
21245,West,Premium,Quarterly,Fiber,35,291.36,10996.16,Yes,2,No,No,3,20,0
21246,East,Basic,Quarterly,DSL,8,235.07,1985.96,No,1,Yes,Yes,3,4,0
21247,North,Premium,Monthly,DSL,23,311.35,7155.46,No,0,Yes,Yes,3,62,0
21248,North,Standard,Monthly,DSL,49,289.67,15571.56,No,1,No,No,4,52,1
21249,West,Basic,Quarterly,DSL,52,257.56,12268.62,Yes,3,Yes,No,4,25,0
21250,East,Basic,Monthly,None,7,209.22,1428.86,Yes,1,No,No,3,24,0
21251,West,Standard,Monthly,Fiber,53,310.18,14919.64,Yes,0,Yes,Yes,4,56,0
21252,East,Premium,Monthly,DSL,2,295.84,560.96,Yes,0,No,No,4,75,0
21253,West,Premium,Quarterly,Fiber,38,307.11,12727.13,No,0,No,No,2,19,0
21254,East,Standard,Monthly,None,20,225.1,4421.29,Yes,0,Yes,Yes,4,16,0
21255,East,Basic,Monthly,Fiber,31,297.61,9313.94,Yes,1,Yes,No,3,18,0
21256,East,Basic,Annual,DSL,30,242.02,7648.69,No,1,No,No,3,82,0
21257,West,Basic,Quarterly,DSL,48,204.48,9129.17,No,2,Yes,No,2,81,0
21258,South,Basic,Quarterly,Fiber,25,269.18,6926.92,No,4,No,Yes,4,22,1
21259,West,Premium,Annual,DSL,10,292.06,2964.87,Yes,1,No,Yes,4,87,0
21260,South,Standard,Quarterly,Fiber,60,291.69,16036.33,Yes,0,Yes,No,5,8,0
21261,North,Standard,Monthly,DSL,17,235.05,3689.58,Yes,0,Yes,No,4,1,0
21262,North,Basic,Monthly,Fiber,9,237.58,1997.81,Yes,1,Yes,No,3,75,1
21263,South,Standard,Monthly,Fiber,43,273.46,11106.99,Yes,2,No,No,4,32,0
21264,West,Basic,Monthly,Fiber,58,316.73,16545.46,Yes,2,No,No,3,44,0
21265,West,Basic,Monthly,Fiber,32,283.9,9809.94,No,1,No,No,3,12,0
